C_SU_SETID,Q
C_SU_FORMS
C_SU_ID,%.20g,%.20g,%.20g,%.20g,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f
Q,1995,1351,59,17,1450.00,800.00,340217.55,5539843.81,199.50,1800.00,2617.83,3386.25,3681.07,3903.46,4117.99,4375.67,4630.27,4882.23,5020.35,5079.98
Q,1996,1374,60,17,1475.00,800.00,340230.04,5539822.15,199.60,1800.00,2621.18,3391.85,3680.88,3900.35,4115.85,4375.94,4632.98,4887.40,5027.42,5084.53
Q,1997,1397,61,17,1500.00,800.00,340242.53,5539800.50,199.70,1800.00,2624.55,3397.47,3680.70,3897.25,4113.71,4376.22,4635.70,4892.59,5034.52,5089.10
Q,1998,1420,62,17,1525.00,800.00,340255.03,5539778.84,199.80,1800.00,2627.93,3403.12,3680.51,3894.15,4111.58,4376.50,4638.43,4897.80,5041.65,5093.68
Q,1999,1443,63,17,1550.00,800.00,340267.52,5539757.19,199.90,1800.00,2631.32,3408.80,3680.33,3891.07,4109.45,4376.78,4641.16,4903.02,5048.81,5098.28
Q,2000,1466,64,17,1575.00,800.00,340280.01,5539735.54,200.00,1800.00,2634.73,3414.51,3680.14,3887.99,4107.32,4377.05,4643.90,4908.26,5056.00,5102.88
Q,2001,1489,65,17,1600.00,800.00,340292.50,5539713.88,200.10,1800.00,2638.15,3420.24,3679.95,3884.92,4105.20,4377.33,4646.64,4913.52,5063.22,5107.50
Q,2002,1512,66,17,1625.00,800.00,340305.00,5539692.23,200.20,1800.00,2641.58,3426.01,3679.77,3881.86,4103.08,4377.61,4649.39,4918.79,5070.47,5112.13
Q,2003,1535,67,17,1650.00,800.00,340317.49,5539670.57,200.30,1800.00,2645.03,3431.80,3679.58,3878.80,4100.96,4377.89,4652.14,4924.09,5077.76,5116.78
Q,2004,1558,68,17,1675.00,800.00,340329.98,5539648.92,200.40,1800.00,2648.49,3437.63,3679.40,3875.75,4098.85,4378.16,4654.90,4929.39,5085.07,5121.43
Q,2005,1581,69,17,1700.00,800.00,340342.48,5539627.26,200.50,1800.00,2651.96,3443.48,3679.21,3872.71,4096.74,4378.44,4657.66,4934.72,5092.42,5126.10
Q,2006,1604,70,17,1725.00,800.00,340354.97,5539605.61,200.60,1800.00,2655.45,3449.37,3679.03,3869.68,4094.63,4378.72,4660.42,4940.06,5099.80,5130.78
Q,2007,1627,71,17,1750.00,800.00,340367.46,5539583.95,200.70,1800.00,2658.95,3455.28,3678.84,3866.65,4092.52,4379.00,4663.19,4945.42,5107.21,5135.48
Q,2008,1650,72,17,1775.00,800.00,340379.96,5539562.30,200.80,1800.00,2662.46,3461.23,3678.66,3863.63,4090.42,4379.27,4665.97,4950.80,5114.65,5140.19
Q,2009,1673,73,17,1800.00,800.00,340392.45,5539540.64,200.90,1800.00,2665.99,3467.20,3678.47,3860.61,4088.33,4379.55,4668.75,4956.19,5122.13,5144.91
Q,2010,1696,74,17,1825.00,800.00,340404.94,5539518.99,201.00,1800.00,2669.53,3473.21,3678.28,3857.61,4086.23,4379.83,4671.54,4961.61,5129.64,5149.64
Q,2011,1719,75,17,1850.00,800.00,340417.44,5539497.33,201.10,1800.00,2673.09,3479.25,3678.10,3854.61,4084.14,4380.11,4674.33,4967.04,5137.18,5154.39
Q,2012,1742,76,17,1875.00,800.00,340429.93,5539475.68,201.20,1800.00,2676.66,3485.32,3677.91,3851.62,4082.05,4380.39,4677.12,4972.49,5144.76,5159.15
Q,2013,1765,77,17,1900.00,800.00,340442.42,5539454.03,201.30,1800.00,2680.25,3491.42,3677.73,3848.63,4079.97,4380.66,4679.92,4977.95,5152.37,5163.92
Q,2014,1788,78,17,1925.00,800.00,340454.91,5539432.37,201.40,1800.00,2683.85,3497.55,3677.54,3845.65,4077.89,4380.94,4682.73,4983.44,5160.01,5168.71
Q,2015,1811,79,17,1950.00,800.00,340467.41,5539410.72,201.50,1800.00,2687.46,3503.72,3677.36,3842.68,4075.81,4381.22,4685.54,4988.94,5167.69,5173.51
Q,2016,1834,80,17,1975.00,800.00,340479.90,5539389.06,201.60,1800.00,2691.09,3509.92,3677.17,3839.71,4073.73,4381.50,4688.36,4994.46,5175.40,5178.32
Q,2017,1857,81,17,2000.00,800.00,340492.39,5539367.41,201.70,1800.00,2694.74,3516.15,3676.99,3836.76,4071.66,4381.78,4691.18,5000.00,5183.15,5183.15
Q,2018,1880,82,17,2025.00,800.00,340504.89,5539345.75,201.80,1810.66,2710.84,3537.32,3699.75,3861.11,4097.62,4409.34,4720.34,5030.75,5207.59,5207.59
Q,2019,1903,83,17,2050.00,800.00,340517.38,5539324.10,201.90,1821.50,2727.25,3558.88,3722.94,3885.94,4124.08,4437.43,4750.05,5062.07,5232.39,5232.39
Q,2020,1926,84,17,2075.00,800.00,340529.87,5539302.44,202.00,1832.55,2743.95,3580.84,3746.57,3911.25,4151.06,4466.07,4780.33,5093.99,5257.54,5257.54
Q,2021,1949,85,17,2100.00,800.00,340542.37,5539280.79,202.10,1843.79,2760.96,3603.21,3770.66,3937.06,4178.58,4495.27,4811.20,5126.52,5283.06,5283.06
Q,2022,1972,86,17,2125.00,800.00,340554.86,5539259.13,202.20,1855.25,2778.29,3626.01,3795.22,3963.38,4206.65,4525.05,4842.67,5159.68,5308.96,5308.96
Q,2023,1995,87,17,2150.00,800.00,340567.35,5539237.48,202.30,1866.92,2795.96,3649.24,3820.26,3990.25,4235.30,4555.42,4874.77,5193.49,5335.23,5335.23
Q,2024,2018,88,17,2175.00,800.00,340579.84,5539215.82,202.40,1878.82,2813.96,3672.93,3845.81,4017.66,4264.54,4586.42,4907.51,5227.98,5361.91,5361.91
Q,2025,2041,89,17,2200.00,800.00,340592.34,5539194.17,202.50,1890.95,2832.32,3697.08,3871.87,4045.66,4294.39,4618.06,4940.93,5263.16,5388.99,5388.99
Q,2026,2064,90,17,2225.00,800.00,340604.83,5539172.52,202.60,1903.31,2851.04,3721.71,3898.48,4074.24,4324.88,4650.36,4975.03,5299.06,5416.48,5416.48
Q,2027,2087,91,17,2250.00,800.00,340617.32,5539150.86,202.70,1915.92,2870.13,3746.85,3925.64,4103.44,4356.03,4683.35,5009.86,5335.71,5444.39,5444.39
Q,2028,2110,92,17,2275.00,800.00,340629.82,5539129.21,202.80,1928.78,2889.62,3772.50,3953.37,4133.27,4387.86,4717.06,5045.42,5373.12,5472.75,5472.75
Q,2029,2133,93,17,2300.00,800.00,340642.31,5539107.55,202.90,1941.91,2909.51,3798.69,3981.70,4163.77,4420.40,4751.50,5081.75,5411.34,5501.55,5501.55
Q,2030,2156,94,17,2325.00,800.00,340654.80,5539085.90,203.00,1955.31,2929.81,3825.42,4010.65,4194.95,4453.68,4786.70,5118.88,5450.38,5530.81,5530.81
Q,2031,2179,95,17,2350.00,800.00,340667.30,5539064.24,203.10,1968.99,2950.55,3852.74,4040.24,4226.84,4487.71,4822.70,5156.83,5490.28,5560.54,5560.54
Q,2032,2202,96,17,2375.00,800.00,340679.79,5539042.59,203.20,1982.96,2971.73,3880.64,4070.50,4259.47,4522.54,4859.53,5195.64,5531.07,5590.76,5590.76
Q,2033,2225,97,17,2400.00,800.00,340692.28,5539020.93,203.30,1997.23,2993.38,3909.16,4101.44,4292.87,4558.20,4897.21,5235.35,5572.78,5621.47,5621.47
Q,2034,2248,98,17,2425.00,800.00,340704.78,5538999.28,203.40,2011.82,3015.50,3938.32,4133.11,4327.06,4594.71,4935.78,5275.97,5615.45,5652.70,5652.70
Q,2035,2271,99,17,2450.00,800.00,340717.27,5538977.62,203.50,2026.73,3038.13,3968.14,4165.51,4362.09,4632.11,4975.28,5317.56,5659.12,5684.45,5684.45
Q,2036,2294,100,17,2475.00,800.00,340729.76,5538955.97,203.60,2041.98,3061.27,3998.65,4198.69,4397.98,4670.44,5015.75,5360.14,5703.82,5716.74,5716.74
Q,2037,2317,101,17,2500.00,800.00,340742.25,5538934.31,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2038,2340,102,17,2525.00,800.00,340754.75,5538912.66,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2039,2363,103,17,2550.00,800.00,340767.24,5538891.00,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2040,2386,104,17,2575.00,800.00,340779.73,5538869.35,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2041,2409,105,17,2600.00,800.00,340792.23,5538847.70,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2042,2432,106,17,2625.00,800.00,340804.72,5538826.04,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2043,2455,107,17,2650.00,800.00,340817.21,5538804.39,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2044,2478,108,17,2675.00,800.00,340829.71,5538782.73,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2045,2501,109,17,2700.00,800.00,340842.20,5538761.08,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2046,2524,110,17,2725.00,800.00,340854.69,5538739.42,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2047,2547,111,17,2750.00,800.00,340867.19,5538717.77,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2048,2570,112,17,2775.00,800.00,340879.68,5538696.11,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2049,2593,113,17,2800.00,800.00,340892.17,5538674.46,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2050,2616,114,17,2825.00,800.00,340904.66,5538652.80,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2051,2639,115,17,2850.00,800.00,340917.16,5538631.15,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2052,2662,116,17,2875.00,800.00,340929.65,5538609.49,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2053,2685,117,17,2900.00,800.00,340942.14,5538587.84,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2054,2708,118,17,2925.00,800.00,340954.64,5538566.19,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2055,2731,119,17,2950.00,800.00,340967.13,5538544.53,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2056,2754,120,17,2975.00,800.00,340979.62,5538522.88,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2057,2777,121,17,3000.00,800.00,340992.12,5538501.22,203.70,2057.57,3084.94,4029.87,4232.68,4434.77,4709.74,5057.21,5403.77,5749.60,5749.60,5749.60
Q,2058,18,1,18,0.00,850.00,339536.26,5541124.76,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2059,41,2,18,25.00,850.00,339548.75,5541103.11,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2060,64,3,18,50.00,850.00,339561.24,5541081.45,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2061,87,4,18,75.00,850.00,339573.74,5541059.80,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2062,110,5,18,100.00,850.00,339586.23,5541038.15,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2063,133,6,18,125.00,850.00,339598.72,5541016.49,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2064,156,7,18,150.00,850.00,339611.22,5540994.84,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2065,179,8,18,175.00,850.00,339623.71,5540973.18,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2066,202,9,18,200.00,850.00,339636.20,5540951.53,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2067,225,10,18,225.00,850.00,339648.70,5540929.87,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2068,248,11,18,250.00,850.00,339661.19,5540908.22,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2069,271,12,18,275.00,850.00,339673.68,5540886.56,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2070,294,13,18,300.00,850.00,339686.17,5540864.91,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2071,317,14,18,325.00,850.00,339698.67,5540843.25,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2072,340,15,18,350.00,850.00,339711.16,5540821.60,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2073,363,16,18,375.00,850.00,339723.65,5540799.94,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2074,386,17,18,400.00,850.00,339736.15,5540778.29,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2075,409,18,18,425.00,850.00,339748.64,5540756.64,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2076,432,19,18,450.00,850.00,339761.13,5540734.98,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2077,455,20,18,475.00,850.00,339773.63,5540713.33,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2078,478,21,18,500.00,850.00,339786.12,5540691.67,207.80,1489.84,1843.35,2197.45,2609.41,3437.66,4182.79,4657.53,4950.33,5242.39,5432.14,5432.14
Q,2079,501,22,18,525.00,850.00,339798.61,5540670.02,207.90,1501.71,1866.34,2229.06,2642.63,3458.74,4181.37,4642.39,4931.08,5218.88,5402.28,5407.82
Q,2080,524,23,18,550.00,850.00,339811.11,5540648.36,208.00,1513.87,1890.22,2262.08,2677.15,3480.20,4179.95,4627.40,4912.06,5195.67,5372.90,5383.82
Q,2081,547,24,18,575.00,850.00,339823.60,5540626.71,208.10,1526.33,1915.04,2296.61,2713.05,3502.08,4178.54,4612.55,4893.26,5172.78,5344.00,5360.13
Q,2082,570,25,18,600.00,850.00,339836.09,5540605.05,208.20,1539.10,1940.86,2332.77,2750.45,3524.37,4177.12,4597.84,4874.67,5150.19,5315.56,5336.76
Q,2083,593,26,18,625.00,850.00,339848.58,5540583.40,208.30,1552.20,1967.76,2370.70,2789.43,3547.09,4175.71,4583.28,4856.29,5127.89,5287.57,5313.69
Q,2084,616,27,18,650.00,850.00,339861.08,5540561.74,208.40,1565.63,1995.80,2410.54,2830.12,3570.25,4174.30,4568.85,4838.12,5105.87,5260.02,5290.91
Q,2085,639,28,18,675.00,850.00,339873.57,5540540.09,208.50,1579.43,2025.08,2452.45,2872.64,3593.88,4172.89,4554.56,4820.15,5084.14,5232.89,5268.43
Q,2086,662,29,18,700.00,850.00,339886.06,5540518.43,208.60,1593.59,2055.69,2496.63,2917.14,3617.98,4171.49,4540.40,4802.38,5062.68,5206.18,5246.23
Q,2087,685,30,18,725.00,850.00,339898.56,5540496.78,208.70,1608.14,2087.73,2543.29,2963.77,3642.57,4170.08,4526.37,4784.81,5041.49,5179.87,5224.31
Q,2088,708,31,18,750.00,850.00,339911.05,5540475.12,208.80,1623.10,2121.31,2592.66,3012.72,3667.68,4168.68,4512.47,4767.43,5020.57,5153.96,5202.66
Q,2089,731,32,18,775.00,850.00,339923.54,5540453.47,208.90,1638.48,2156.57,2645.03,3064.17,3693.30,4167.27,4498.70,4750.23,4999.91,5128.43,5181.28
Q,2090,754,33,18,800.00,850.00,339936.04,5540431.82,209.00,1654.31,2193.65,2700.71,3118.35,3719.48,4165.87,4485.05,4733.22,4979.49,5103.28,5160.16
Q,2091,777,34,18,825.00,850.00,339948.53,5540410.16,209.10,1670.61,2232.71,2760.05,3175.51,3746.21,4164.47,4471.53,4716.39,4959.33,5078.49,5139.29
Q,2092,800,35,18,850.00,850.00,339961.02,5540388.51,209.20,1687.40,2273.94,2823.49,3235.93,3773.53,4163.07,4458.13,4699.74,4939.41,5054.06,5118.68
Q,2093,823,36,18,875.00,850.00,339973.51,5540366.85,209.30,1704.70,2317.53,2891.51,3299.94,3801.46,4161.68,4444.85,4683.26,4919.72,5029.98,5098.31
Q,2094,846,37,18,900.00,850.00,339986.01,5540345.20,209.40,1722.55,2363.73,2964.70,3367.90,3830.02,4160.28,4431.68,4666.96,4900.27,5006.25,5078.19
Q,2095,869,38,18,925.00,850.00,339998.50,5540323.54,209.50,1740.97,2412.81,3043.74,3440.25,3859.23,4158.89,4418.64,4650.82,4881.05,4982.84,5058.30
Q,2096,892,39,18,950.00,850.00,340010.99,5540301.89,209.60,1760.00,2465.08,3129.46,3517.46,3889.12,4157.49,4405.70,4634.86,4862.06,4959.76,5038.64
Q,2097,915,40,18,975.00,850.00,340023.49,5540280.23,209.70,1779.66,2520.90,3222.86,3600.12,3919.72,4156.10,4392.88,4619.05,4843.28,4937.00,5019.21
Q,2098,938,41,18,1000.00,850.00,340035.98,5540258.58,209.80,1800.00,2580.69,3325.15,3688.90,3951.05,4154.71,4380.18,4603.41,4824.72,4914.55,5000.00
Q,2099,961,42,18,1025.00,850.00,340048.47,5540236.92,209.90,1800.00,2583.37,3329.53,3688.38,3947.62,4152.11,4379.93,4605.41,4828.88,4921.80,5005.43
Q,2100,984,43,18,1050.00,850.00,340060.97,5540215.27,210.00,1800.00,2586.05,3333.94,3687.87,3944.20,4149.52,4379.68,4607.41,4833.05,4929.08,5010.88
Q,2101,1007,44,18,1075.00,850.00,340073.46,5540193.61,210.10,1800.00,2588.75,3338.36,3687.36,3940.79,4146.93,4379.43,4609.41,4837.23,4936.39,5016.35
Q,2102,1030,45,18,1100.00,850.00,340085.95,5540171.96,210.20,1800.00,2591.45,3342.80,3686.84,3937.39,4144.35,4379.19,4611.42,4841.42,4943.73,5021.84
Q,2103,1053,46,18,1125.00,850.00,340098.45,5540150.31,210.30,1800.00,2594.16,3347.25,3686.33,3934.00,4141.77,4378.94,4613.43,4845.63,4951.11,5027.34
Q,2104,1076,47,18,1150.00,850.00,340110.94,5540128.65,210.40,1800.00,2596.88,3351.72,3685.82,3930.61,4139.19,4378.69,4615.44,4849.84,4958.52,5032.86
Q,2105,1099,48,18,1175.00,850.00,340123.43,5540107.00,210.50,1800.00,2599.61,3356.22,3685.30,3927.24,4136.62,4378.44,4617.45,4854.06,4965.97,5038.40
Q,2106,1122,49,18,1200.00,850.00,340135.92,5540085.34,210.60,1800.00,2602.34,3360.73,3684.79,3923.87,4134.06,4378.20,4619.47,4858.30,4973.45,5043.96
Q,2107,1145,50,18,1225.00,850.00,340148.42,5540063.69,210.70,1800.00,2605.09,3365.25,3684.28,3920.51,4131.50,4377.95,4621.49,4862.55,4980.96,5049.54
Q,2108,1168,51,18,1250.00,850.00,340160.91,5540042.03,210.80,1800.00,2607.84,3369.80,3683.77,3917.16,4128.94,4377.70,4623.51,4866.81,4988.51,5055.13
Q,2109,1191,52,18,1275.00,850.00,340173.40,5540020.38,210.90,1800.00,2610.60,3374.36,3683.25,3913.82,4126.39,4377.46,4625.54,4871.08,4996.09,5060.75
Q,2110,1214,53,18,1300.00,850.00,340185.90,5539998.72,211.00,1800.00,2613.37,3378.95,3682.74,3910.49,4123.85,4377.21,4627.57,4875.36,5003.70,5066.38
Q,2111,1237,54,18,1325.00,850.00,340198.39,5539977.07,211.10,1800.00,2616.15,3383.55,3682.23,3907.17,4121.31,4376.96,4629.60,4879.65,5011.35,5072.03
Q,2112,1260,55,18,1350.00,850.00,340210.88,5539955.41,211.20,1800.00,2618.94,3388.17,3681.72,3903.85,4118.77,4376.71,4631.63,4883.95,5019.04,5077.70
Q,2113,1283,56,18,1375.00,850.00,340223.38,5539933.76,211.30,1800.00,2621.74,3392.81,3681.21,3900.55,4116.24,4376.47,4633.67,4888.27,5026.76,5083.39
Q,2114,1306,57,18,1400.00,850.00,340235.87,5539912.10,211.40,1800.00,2624.55,3397.47,3680.70,3897.25,4113.71,4376.22,4635.70,4892.59,5034.52,5089.10
Q,2115,1329,58,18,1425.00,850.00,340248.36,5539890.45,211.50,1800.00,2627.36,3402.15,3680.19,3893.96,4111.19,4375.97,4637.75,4896.93,5042.31,5094.83
Q,2116,1352,59,18,1450.00,850.00,340260.86,5539868.79,211.60,1800.00,2630.19,3406.84,3679.68,3890.68,4108.67,4375.73,4639.79,4901.28,5050.14,5100.58
Q,2117,1375,60,18,1475.00,850.00,340273.35,5539847.14,211.70,1800.00,2633.02,3411.56,3679.17,3887.40,4106.16,4375.48,4641.84,4905.64,5058.00,5106.35
Q,2118,1398,61,18,1500.00,850.00,340285.84,5539825.49,211.80,1800.00,2635.87,3416.30,3678.66,3884.14,4103.65,4375.23,4643.89,4910.01,5065.90,5112.13
Q,2119,1421,62,18,1525.00,850.00,340298.33,5539803.83,211.90,1800.00,2638.72,3421.05,3678.15,3880.88,4101.15,4374.99,4645.94,4914.40,5073.84,5117.94
Q,2120,1444,63,18,1550.00,850.00,340310.83,5539782.18,212.00,1800.00,2641.58,3425.83,3677.64,3877.63,4098.65,4374.74,4647.99,4918.79,5081.82,5123.77
Q,2121,1467,64,18,1575.00,850.00,340323.32,5539760.52,212.10,1800.00,2644.45,3430.63,3677.13,3874.39,4096.15,4374.49,4650.05,4923.20,5089.84,5129.61
Q,2122,1490,65,18,1600.00,850.00,340335.81,5539738.87,212.20,1800.00,2647.33,3435.44,3676.62,3871.16,4093.66,4374.25,4652.11,4927.62,5097.89,5135.48
Q,2123,1513,66,18,1625.00,850.00,340348.31,5539717.21,212.30,1800.00,2650.22,3440.28,3676.11,3867.94,4091.18,4374.00,4654.17,4932.05,5105.98,5141.37
Q,2124,1536,67,18,1650.00,850.00,340360.80,5539695.56,212.40,1800.00,2653.12,3445.14,3675.60,3864.72,4088.70,4373.75,4656.24,4936.50,5114.11,5147.27
Q,2125,1559,68,18,1675.00,850.00,340373.29,5539673.90,212.50,1800.00,2656.03,3450.02,3675.09,3861.51,4086.22,4373.51,4658.31,4940.95,5122.28,5153.20
Q,2126,1582,69,18,1700.00,850.00,340385.79,5539652.25,212.60,1800.00,2658.95,3454.92,3674.58,3858.31,4083.75,4373.26,4660.38,4945.42,5130.49,5159.15
Q,2127,1605,70,18,1725.00,850.00,340398.28,5539630.59,212.70,1800.00,2661.88,3459.84,3674.08,3855.12,4081.28,4373.02,4662.45,4949.90,5138.74,5165.12
Q,2128,1628,71,18,1750.00,850.00,340410.77,5539608.94,212.80,1800.00,2664.81,3464.78,3673.57,3851.93,4078.82,4372.77,4664.53,4954.39,5147.02,5171.11
Q,2129,1651,72,18,1775.00,850.00,340423.27,5539587.28,212.90,1800.00,2667.76,3469.74,3673.06,3848.76,4076.36,4372.52,4666.61,4958.90,5155.35,5177.12
Q,2130,1674,73,18,1800.00,850.00,340435.76,5539565.63,213.00,1800.00,2670.72,3474.72,3672.55,3845.59,4073.90,4372.28,4668.69,4963.42,5163.72,5183.15
Q,2131,1697,74,18,1825.00,850.00,340448.25,5539543.98,213.10,1800.00,2673.69,3479.73,3672.04,3842.43,4071.45,4372.03,4670.78,4967.94,5172.13,5189.20
Q,2132,1720,75,18,1850.00,850.00,340460.74,5539522.32,213.20,1800.00,2676.66,3484.75,3671.54,3839.27,4069.01,4371.78,4672.87,4972.49,5180.58,5195.27
Q,2133,1743,76,18,1875.00,850.00,340473.24,5539500.67,213.30,1800.00,2679.65,3489.80,3671.03,3836.13,4066.57,4371.54,4674.96,4977.04,5189.07,5201.37
Q,2134,1766,77,18,1900.00,850.00,340485.73,5539479.01,213.40,1800.00,2682.65,3494.87,3670.52,3832.99,4064.13,4371.29,4677.05,4981.61,5197.60,5207.48
Q,2135,1789,78,18,1925.00,850.00,340498.22,5539457.36,213.50,1800.00,2685.65,3499.97,3670.02,3829.86,4061.70,4371.05,4679.15,4986.19,5206.18,5213.62
Q,2136,1812,79,18,1950.00,850.00,340510.72,5539435.70,213.60,1800.00,2688.67,3505.08,3669.51,3826.74,4059.27,4370.80,4681.25,4990.78,5214.80,5219.78
Q,2137,1835,80,18,1975.00,850.00,340523.21,5539414.05,213.70,1800.00,2691.70,3510.22,3669.00,3823.63,4056.85,4370.55,4683.35,4995.38,5223.46,5225.96
Q,2138,1858,81,18,2000.00,850.00,340535.70,5539392.39,213.80,1800.00,2694.74,3515.38,3668.50,3820.52,4054.43,4370.31,4685.45,5000.00,5232.17,5232.17
Q,2139,1881,82,18,2025.00,850.00,340548.20,5539370.74,213.90,1813.35,2714.92,3541.89,3696.82,3850.65,4086.54,4404.57,4721.86,5038.53,5263.66,5263.66
Q,2140,1904,83,18,2050.00,850.00,340560.69,5539349.08,214.00,1827.00,2735.56,3569.00,3725.81,3881.50,4119.43,4439.66,4759.12,5077.96,5295.73,5295.73
Q,2141,1927,84,18,2075.00,850.00,340573.18,5539327.43,214.10,1840.96,2756.68,3596.75,3755.49,3913.10,4153.12,4475.59,4797.28,5118.33,5328.39,5328.39
Q,2142,1950,85,18,2100.00,850.00,340585.67,5539305.77,214.20,1855.25,2778.29,3625.16,3785.89,3945.49,4187.66,4512.42,4836.37,5159.68,5361.67,5361.67
Q,2143,1973,86,18,2125.00,850.00,340598.17,5539284.12,214.30,1869.88,2800.42,3654.25,3817.04,3978.70,4223.07,4550.17,4876.44,5202.05,5395.58,5395.58
Q,2144,1996,87,18,2150.00,850.00,340610.66,5539262.47,214.40,1884.85,2823.09,3684.06,3848.97,4012.76,4259.40,4588.88,4917.52,5245.48,5430.13,5430.13
Q,2145,2019,88,18,2175.00,850.00,340623.15,5539240.81,214.50,1900.20,2846.32,3714.60,3881.72,4047.71,4296.67,4628.59,4959.65,5290.02,5465.36,5465.36
